id,artwork_id,engraving_id,nombre
59330,6764,8,Edad: adulto
59331,6764,15,Escena: simple
59332,6764,4,Género masculino
59333,6764,3,Personaje individual
59334,6764,19,Personajes: sagrados
20057,6767,2,Personaje colectivo
20058,6767,6,Edad: niñez
20059,6767,8,Edad: adulto
20060,6767,14,Género masculino/femenino
20061,6767,15,Escena: simple
20062,6767,19,Personajes: sagrados
3884,6768,4,Género masculino
3885,6768,8,Edad: adulto
3886,6768,16,Escena: compuesta
3887,6768,17,Personajes: sagrados y profanos
45536,6768,2,Personaje colectivo
45537,6768,9,Edad: anciano
45538,6768,10,Personaje: desnudo parcial / total
94141,6769,8,Edad: adulto
94142,6769,6,Edad: niñez
94143,6769,16,Escena: compuesta
94144,6769,5,Género femenino
94145,6769,4,Género masculino
94146,6769,2,Personaje colectivo
94147,6769,19,Personajes: sagrados
94148,6769,12,Presencia: niños
19020,6770,2,Personaje colectivo
19021,6770,7,Edad: adolescencia-juventud
19022,6770,8,Edad: adulto
19023,6770,11,Personaje: contacto corporal
19024,6770,14,Género masculino/femenino
19025,6770,16,Escena: compuesta
19026,6770,19,Personajes: sagrados
89953,6772,8,Edad: adulto
89954,6772,15,Escena: simple
89955,6772,4,Género masculino
89956,6772,3,Personaje individual
89957,6772,18,Personajes: profanos
51861,6773,8,Edad: adulto
51862,6773,15,Escena: simple
51863,6773,4,Género masculino
51864,6773,3,Personaje individual
51865,6773,18,Personajes: profanos
90079,6774,7,Edad: adolescencia-juventud
90080,6774,15,Escena: simple
90081,6774,5,Género femenino
90082,6774,3,Personaje individual
90083,6774,19,Personajes: sagrados
56675,6775,8,Edad: adulto
56676,6775,15,Escena: simple
56677,6775,4,Género masculino
56678,6775,3,Personaje individual
56679,6775,18,Personajes: profanos
81557,6777,7,Edad: adolescencia-juventud
81558,6777,15,Escena: simple
81559,6777,4,Género masculino
81560,6777,3,Personaje individual
81561,6777,19,Personajes: sagrados
81562,6777,13,Presencia: animales
2588,6780,2,Personaje colectivo
2589,6780,11,Personaje: contacto corporal
2590,6780,15,Escena: simple
2591,6780,17,Personajes: sagrados y profanos
77042,6783,8,Edad: adulto
77043,6783,9,Edad: anciano
77044,6783,15,Escena: simple
77045,6783,4,Género masculino
77046,6783,10,Personaje: desnudo parcial / total
77047,6783,3,Personaje individual
77048,6783,19,Personajes: sagrados
77049,6783,13,Presencia: animales
57995,6784,8,Edad: adulto
57996,6784,15,Escena: simple
57997,6784,4,Género masculino
57998,6784,18,Personajes: profanos
57999,6784,19,Personajes: sagrados
58000,6784,12,Presencia: niños
8429,6785,3,Personaje individual
8430,6785,5,Género femenino
8431,6785,8,Edad: adulto
8432,6785,15,Escena: simple
8433,6785,19,Personajes: sagrados
68173,6787,8,Edad: adulto
68174,6787,16,Escena: compuesta
68175,6787,5,Género femenino
68176,6787,4,Género masculino
68177,6787,2,Personaje colectivo
68178,6787,19,Personajes: sagrados
57614,6788,8,Edad: adulto
57615,6788,15,Escena: simple
57616,6788,4,Género masculino
57617,6788,2,Personaje colectivo
57618,6788,10,Personaje: desnudo parcial / total
57619,6788,12,Presencia: niños
47707,6789,3,Personaje individual
47708,6789,4,Género masculino
47709,6789,8,Edad: adulto
47710,6789,10,Personaje: desnudo parcial / total
47711,6789,15,Escena: simple
47712,6789,19,Personajes: sagrados
33137,6790,3,Personaje individual
33138,6790,4,Género masculino
33139,6790,8,Edad: adulto
33140,6790,15,Escena: simple
33141,6790,19,Personajes: sagrados
67754,6791,8,Edad: adulto
67755,6791,6,Edad: niñez
67756,6791,15,Escena: simple
67757,6791,5,Género femenino
67758,6791,2,Personaje colectivo
67759,6791,11,Personaje: contacto corporal
67760,6791,19,Personajes: sagrados
46585,6792,2,Personaje colectivo
46586,6792,4,Género masculino
46587,6792,5,Género femenino
46588,6792,8,Edad: adulto
46589,6792,10,Personaje: desnudo parcial / total
46590,6792,15,Escena: simple
46591,6792,19,Personajes: sagrados
30528,6793,2,Personaje colectivo
30529,6793,4,Género masculino
30530,6793,8,Edad: adulto
30531,6793,10,Personaje: desnudo parcial / total
30532,6793,16,Escena: compuesta
30533,6793,19,Personajes: sagrados
82815,6794,7,Edad: adolescencia-juventud
82816,6794,15,Escena: simple
82817,6794,5,Género femenino
82818,6794,3,Personaje individual
82819,6794,19,Personajes: sagrados
11659,6795,2,Personaje colectivo
11660,6795,6,Edad: niñez
11661,6795,8,Edad: adulto
11662,6795,13,Presencia: animales
11663,6795,14,Género masculino/femenino
11664,6795,19,Personajes: sagrados
11413,6797,2,Personaje colectivo
11414,6797,13,Presencia: animales
11415,6797,15,Escena: simple
11416,6797,17,Personajes: sagrados y profanos
15918,6799,2,Personaje colectivo
15919,6799,6,Edad: niñez
15920,6799,9,Edad: anciano
15921,6799,11,Personaje: contacto corporal
15922,6799,12,Presencia: niños
15923,6799,14,Género masculino/femenino
15924,6799,15,Escena: simple
15925,6799,19,Personajes: sagrados
50124,6800,8,Edad: adulto
50125,6800,9,Edad: anciano
50126,6800,15,Escena: simple
50127,6800,14,Género masculino/femenino
50128,6800,2,Personaje colectivo
50129,6800,11,Personaje: contacto corporal
50130,6800,17,Personajes: sagrados y profanos
50131,6800,13,Presencia: animales
72969,6801,7,Edad: adolescencia-juventud
72970,6801,15,Escena: simple
72971,6801,5,Género femenino
72972,6801,3,Personaje individual
72973,6801,19,Personajes: sagrados
67761,6802,8,Edad: adulto
67762,6802,15,Escena: simple
67763,6802,4,Género masculino
67764,6802,3,Personaje individual
67765,6802,19,Personajes: sagrados
27014,6803,2,Personaje colectivo
27015,6803,6,Edad: niñez
27016,6803,8,Edad: adulto
27017,6803,14,Género masculino/femenino
27018,6803,19,Personajes: sagrados
91383,6805,8,Edad: adulto
91384,6805,15,Escena: simple
91385,6805,4,Género masculino
91386,6805,3,Personaje individual
91387,6805,19,Personajes: sagrados
84641,6806,8,Edad: adulto
84642,6806,15,Escena: simple
84643,6806,5,Género femenino
84644,6806,3,Personaje individual
84645,6806,19,Personajes: sagrados
68972,6807,8,Edad: adulto
68973,6807,9,Edad: anciano
68974,6807,16,Escena: compuesta
68975,6807,5,Género femenino
68976,6807,4,Género masculino
68977,6807,2,Personaje colectivo
68978,6807,19,Personajes: sagrados
47713,6808,3,Personaje individual
47714,6808,4,Género masculino
47715,6808,8,Edad: adulto
47716,6808,15,Escena: simple
47717,6808,19,Personajes: sagrados
84646,6809,8,Edad: adulto
84647,6809,15,Escena: simple
84648,6809,5,Género femenino
84649,6809,3,Personaje individual
84650,6809,19,Personajes: sagrados
70977,6810,8,Edad: adulto
70978,6810,15,Escena: simple
70979,6810,14,Género masculino/femenino
70980,6810,2,Personaje colectivo
70981,6810,19,Personajes: sagrados
93333,6811,7,Edad: adolescencia-juventud
93334,6811,8,Edad: adulto
93335,6811,6,Edad: niñez
93336,6811,16,Escena: compuesta
93337,6811,14,Género masculino/femenino
93338,6811,2,Personaje colectivo
93339,6811,11,Personaje: contacto corporal
93340,6811,10,Personaje: desnudo parcial / total
93341,6811,19,Personajes: sagrados
93342,6811,13,Presencia: animales
93343,6811,12,Presencia: niños
67766,6812,8,Edad: adulto
67767,6812,15,Escena: simple
67768,6812,4,Género masculino
67769,6812,2,Personaje colectivo
67770,6812,19,Personajes: sagrados
67771,6812,12,Presencia: niños
47718,6813,3,Personaje individual
47719,6813,4,Género masculino
47720,6813,8,Edad: adulto
47721,6813,10,Personaje: desnudo parcial / total
47722,6813,15,Escena: simple
47723,6813,19,Personajes: sagrados
74568,6814,8,Edad: adulto
74569,6814,6,Edad: niñez
74570,6814,15,Escena: simple
74571,6814,14,Género masculino/femenino
74572,6814,2,Personaje colectivo
74573,6814,11,Personaje: contacto corporal
74574,6814,19,Personajes: sagrados
74575,6814,13,Presencia: animales
83019,6815,8,Edad: adulto
83020,6815,6,Edad: niñez
83021,6815,15,Escena: simple
83022,6815,14,Género masculino/femenino
83023,6815,2,Personaje colectivo
83024,6815,11,Personaje: contacto corporal
83025,6815,10,Personaje: desnudo parcial / total
83026,6815,19,Personajes: sagrados
83027,6815,12,Presencia: niños
72993,6816,7,Edad: adolescencia-juventud
72994,6816,8,Edad: adulto
72995,6816,6,Edad: niñez
72996,6816,15,Escena: simple
72997,6816,14,Género masculino/femenino
72998,6816,2,Personaje colectivo
72999,6816,17,Personajes: sagrados y profanos
73000,6816,13,Presencia: animales
73001,6816,12,Presencia: niños
27019,6817,2,Personaje colectivo
27020,6817,6,Edad: niñez
27021,6817,8,Edad: adulto
27022,6817,10,Personaje: desnudo parcial / total
27023,6817,15,Escena: simple
27024,6817,19,Personajes: sagrados
46593,6818,2,Personaje colectivo
46594,6818,4,Género masculino
46595,6818,5,Género femenino
46596,6818,8,Edad: adulto
46597,6818,15,Escena: simple
46598,6818,19,Personajes: sagrados
20483,6821,2,Personaje colectivo
20484,6821,4,Género masculino
20485,6821,5,Género femenino
20486,6821,8,Edad: adulto
20487,6821,10,Personaje: desnudo parcial / total
20488,6821,13,Presencia: animales
20489,6821,14,Género masculino/femenino
20490,6821,16,Escena: compuesta
20491,6821,17,Personajes: sagrados y profanos
57370,6822,8,Edad: adulto
57371,6822,6,Edad: niñez
57372,6822,16,Escena: compuesta
57373,6822,5,Género femenino
57374,6822,4,Género masculino
57375,6822,2,Personaje colectivo
57376,6822,11,Personaje: contacto corporal
57377,6822,19,Personajes: sagrados
16313,6823,2,Personaje colectivo
16314,6823,4,Género masculino
16315,6823,5,Género femenino
16316,6823,10,Personaje: desnudo parcial / total
16317,6823,11,Personaje: contacto corporal
16318,6823,14,Género masculino/femenino
16319,6823,16,Escena: compuesta
16320,6823,17,Personajes: sagrados y profanos
16321,6824,2,Personaje colectivo
16322,6824,4,Género masculino
16323,6824,5,Género femenino
16324,6824,8,Edad: adulto
16325,6824,10,Personaje: desnudo parcial / total
16326,6824,11,Personaje: contacto corporal
16327,6824,14,Género masculino/femenino
16328,6824,16,Escena: compuesta
16329,6824,17,Personajes: sagrados y profanos
13289,6827,2,Personaje colectivo
13290,6827,8,Edad: adulto
13291,6827,14,Género masculino/femenino
13292,6827,15,Escena: simple
13293,6827,17,Personajes: sagrados y profanos
30379,6828,1,Imagen dentro de la imagen
30380,6828,3,Personaje individual
30381,6828,4,Género masculino
30382,6828,7,Edad: adolescencia-juventud
30383,6828,16,Escena: compuesta
30384,6828,18,Personajes: profanos
77050,6830,8,Edad: adulto
77051,6830,9,Edad: anciano
77052,6830,15,Escena: simple
77053,6830,4,Género masculino
77054,6830,10,Personaje: desnudo parcial / total
77055,6830,3,Personaje individual
77056,6830,19,Personajes: sagrados
32799,6831,2,Personaje colectivo
32800,6831,4,Género masculino
32801,6831,8,Edad: adulto
32802,6831,16,Escena: compuesta
32803,6831,19,Personajes: sagrados
70135,6832,8,Edad: adulto
70136,6832,15,Escena: simple
70137,6832,4,Género masculino
70138,6832,3,Personaje individual
70139,6832,18,Personajes: profanos
70140,6833,8,Edad: adulto
70141,6833,15,Escena: simple
70142,6833,4,Género masculino
70143,6833,3,Personaje individual
70144,6833,18,Personajes: profanos
70598,6834,8,Edad: adulto
70599,6834,15,Escena: simple
70600,6834,4,Género masculino
70601,6834,3,Personaje individual
70602,6834,18,Personajes: profanos
70603,6835,8,Edad: adulto
70604,6835,15,Escena: simple
70605,6835,4,Género masculino
70606,6835,3,Personaje individual
70607,6835,18,Personajes: profanos
70608,6836,8,Edad: adulto
70609,6836,15,Escena: simple
70610,6836,4,Género masculino
70611,6836,3,Personaje individual
70612,6836,18,Personajes: profanos
70613,6837,8,Edad: adulto
70614,6837,15,Escena: simple
70615,6837,4,Género masculino
70616,6837,3,Personaje individual
70617,6837,18,Personajes: profanos
71933,6838,8,Edad: adulto
71934,6838,15,Escena: simple
71935,6838,4,Género masculino
71936,6838,3,Personaje individual
71937,6838,18,Personajes: profanos
71938,6839,8,Edad: adulto
71939,6839,15,Escena: simple
71940,6839,4,Género masculino
71941,6839,3,Personaje individual
71942,6839,18,Personajes: profanos
71943,6840,8,Edad: adulto
71944,6840,15,Escena: simple
71945,6840,4,Género masculino
71946,6840,3,Personaje individual
71947,6840,18,Personajes: profanos
71948,6841,8,Edad: adulto
71949,6841,16,Escena: compuesta
71950,6841,14,Género masculino/femenino
71951,6841,2,Personaje colectivo
71952,6841,18,Personajes: profanos
65055,6844,8,Edad: adulto
65056,6844,15,Escena: simple
65057,6844,14,Género masculino/femenino
65058,6844,2,Personaje colectivo
65059,6844,10,Personaje: desnudo parcial / total
65060,6844,19,Personajes: sagrados
65061,6844,12,Presencia: niños
44618,6845,2,Personaje colectivo
44619,6845,4,Género masculino
44620,6845,5,Género femenino
44621,6845,8,Edad: adulto
44622,6845,16,Escena: compuesta
44623,6845,19,Personajes: sagrados
90084,6846,7,Edad: adolescencia-juventud
90085,6846,15,Escena: simple
90086,6846,5,Género femenino
90087,6846,3,Personaje individual
90088,6846,19,Personajes: sagrados
86820,6847,8,Edad: adulto
86821,6847,6,Edad: niñez
86822,6847,16,Escena: compuesta
86823,6847,2,Personaje colectivo
86824,6847,11,Personaje: contacto corporal
86825,6847,12,Presencia: niños
38729,6848,2,Personaje colectivo
38730,6848,4,Género masculino
38731,6848,8,Edad: adulto
38732,6848,13,Presencia: animales
38733,6848,19,Personajes: sagrados
59546,6849,8,Edad: adulto
59547,6849,16,Escena: compuesta
59548,6849,5,Género femenino
59549,6849,4,Género masculino
59550,6849,2,Personaje colectivo
59551,6849,10,Personaje: desnudo parcial / total
59552,6849,19,Personajes: sagrados
94149,6850,8,Edad: adulto
94150,6850,9,Edad: anciano
94151,6850,6,Edad: niñez
94152,6850,16,Escena: compuesta
94153,6850,5,Género femenino
94154,6850,1,Imagen dentro de la imagen
94155,6850,2,Personaje colectivo
94156,6850,18,Personajes: profanos
94157,6850,19,Personajes: sagrados
94158,6850,12,Presencia: niños
85372,6851,8,Edad: adulto
85373,6851,15,Escena: simple
85374,6851,5,Género femenino
85375,6851,3,Personaje individual
85376,6851,19,Personajes: sagrados
53073,6852,8,Edad: adulto
53074,6852,15,Escena: simple
53075,6852,4,Género masculino
53076,6852,3,Personaje individual
53077,6852,18,Personajes: profanos
40041,6853,3,Personaje individual
40042,6853,4,Género masculino
40043,6853,8,Edad: adulto
40044,6853,15,Escena: simple
40045,6853,19,Personajes: sagrados
43637,6854,3,Personaje individual
43638,6854,4,Género masculino
43639,6854,8,Edad: adulto
43640,6854,16,Escena: compuesta
43641,6854,19,Personajes: sagrados
60991,6855,8,Edad: adulto
60992,6855,15,Escena: simple
60993,6855,4,Género masculino
60994,6855,3,Personaje individual
60995,6855,19,Personajes: sagrados
80425,6856,7,Edad: adolescencia-juventud
80426,6856,8,Edad: adulto
80427,6856,15,Escena: simple
80428,6856,4,Género masculino
80429,6856,11,Personaje: contacto corporal
80430,6856,3,Personaje individual
80431,6856,19,Personajes: sagrados
73018,6857,7,Edad: adolescencia-juventud
73019,6857,15,Escena: simple
73020,6857,5,Género femenino
73021,6857,3,Personaje individual
73022,6857,19,Personajes: sagrados
40046,6858,3,Personaje individual
40047,6858,4,Género masculino
40048,6858,8,Edad: adulto
40049,6858,15,Escena: simple
40050,6858,19,Personajes: sagrados
52891,6859,8,Edad: adulto
52892,6859,6,Edad: niñez
52893,6859,15,Escena: simple
52894,6859,14,Género masculino/femenino
52895,6859,2,Personaje colectivo
52896,6859,10,Personaje: desnudo parcial / total
52897,6859,17,Personajes: sagrados y profanos
52898,6859,13,Presencia: animales
52899,6859,12,Presencia: niños
87128,6860,8,Edad: adulto
87129,6860,6,Edad: niñez
87130,6860,15,Escena: simple
87131,6860,14,Género masculino/femenino
87132,6860,2,Personaje colectivo
87133,6860,19,Personajes: sagrados
87134,6860,12,Presencia: niños
90715,6861,8,Edad: adulto
90716,6861,9,Edad: anciano
90717,6861,6,Edad: niñez
90718,6861,15,Escena: simple
90719,6861,14,Género masculino/femenino
90720,6861,2,Personaje colectivo
90721,6861,10,Personaje: desnudo parcial / total
90722,6861,17,Personajes: sagrados y profanos
21468,6862,2,Personaje colectivo
21469,6862,4,Género masculino
21470,6862,5,Género femenino
21471,6862,8,Edad: adulto
21472,6862,9,Edad: anciano
21473,6862,10,Personaje: desnudo parcial / total
21474,6862,14,Género masculino/femenino
21475,6862,16,Escena: compuesta
21476,6862,19,Personajes: sagrados
11665,6867,2,Personaje colectivo
11666,6867,6,Edad: niñez
11667,6867,7,Edad: adolescencia-juventud
11668,6867,8,Edad: adulto
11669,6867,9,Edad: anciano
11670,6867,10,Personaje: desnudo parcial / total
11671,6867,11,Personaje: contacto corporal
11672,6867,12,Presencia: niños
11673,6867,14,Género masculino/femenino
11674,6867,15,Escena: simple
11675,6867,19,Personajes: sagrados
68179,6868,8,Edad: adulto
68180,6868,16,Escena: compuesta
68181,6868,5,Género femenino
68182,6868,4,Género masculino
68183,6868,2,Personaje colectivo
68184,6868,19,Personajes: sagrados
18057,6869,2,Personaje colectivo
18058,6869,4,Género masculino
18059,6869,5,Género femenino
18060,6869,8,Edad: adulto
18061,6869,10,Personaje: desnudo parcial / total
18062,6869,14,Género masculino/femenino
18063,6869,16,Escena: compuesta
18064,6869,17,Personajes: sagrados y profanos
94159,6870,8,Edad: adulto
94160,6870,6,Edad: niñez
94161,6870,16,Escena: compuesta
94162,6870,4,Género masculino
94163,6870,2,Personaje colectivo
94164,6870,18,Personajes: profanos
94165,6870,19,Personajes: sagrados
94166,6870,12,Presencia: niños
1482,6871,2,Personaje colectivo
1483,6871,8,Edad: adulto
1484,6871,14,Género masculino/femenino
1485,6871,16,Escena: compuesta
1486,6871,17,Personajes: sagrados y profanos
45164,6871,5,Género femenino
52917,6872,8,Edad: adulto
52918,6872,9,Edad: anciano
52919,6872,6,Edad: niñez
52920,6872,15,Escena: simple
52921,6872,14,Género masculino/femenino
52922,6872,2,Personaje colectivo
52923,6872,10,Personaje: desnudo parcial / total
52924,6872,17,Personajes: sagrados y profanos
52925,6872,13,Presencia: animales
52926,6872,12,Presencia: niños
12542,6873,3,Personaje individual
12543,6873,5,Género femenino
12544,6873,8,Edad: adulto
12545,6873,16,Escena: compuesta
12546,6873,19,Personajes: sagrados
44624,6875,2,Personaje colectivo
44625,6875,4,Género masculino
44626,6875,8,Edad: adulto
44627,6875,16,Escena: compuesta
44628,6875,17,Personajes: sagrados y profanos
44629,6876,2,Personaje colectivo
44630,6876,4,Género masculino
44631,6876,8,Edad: adulto
44632,6876,16,Escena: compuesta
44633,6876,17,Personajes: sagrados y profanos
44634,6877,2,Personaje colectivo
44635,6877,4,Género masculino
44636,6877,8,Edad: adulto
44637,6877,16,Escena: compuesta
44638,6877,19,Personajes: sagrados
44639,6878,2,Personaje colectivo
44640,6878,4,Género masculino
44641,6878,6,Edad: niñez
44642,6878,8,Edad: adulto
44643,6878,12,Presencia: niños
44644,6878,16,Escena: compuesta
44645,6878,19,Personajes: sagrados
44651,6880,2,Personaje colectivo
44652,6880,4,Género masculino
44653,6880,8,Edad: adulto
44654,6880,16,Escena: compuesta
44655,6880,19,Personajes: sagrados
45000,6882,2,Personaje colectivo
45001,6882,4,Género masculino
45002,6882,5,Género femenino
45003,6882,8,Edad: adulto
45004,6882,12,Presencia: niños
45005,6882,16,Escena: compuesta
45006,6882,19,Personajes: sagrados
24165,6883,3,Personaje individual
24166,6883,5,Género femenino
24167,6883,7,Edad: adolescencia-juventud
24168,6883,15,Escena: simple
24169,6883,19,Personajes: sagrados
26355,6884,3,Personaje individual
26356,6884,5,Género femenino
26357,6884,8,Edad: adulto
26358,6884,13,Presencia: animales
26359,6884,15,Escena: simple
26360,6884,17,Personajes: sagrados y profanos
13144,6885,3,Personaje individual
13145,6885,8,Edad: adulto
13146,6885,15,Escena: simple
13147,6885,19,Personajes: sagrados
45007,6886,2,Personaje colectivo
45008,6886,4,Género masculino
45009,6886,8,Edad: adulto
45010,6886,16,Escena: compuesta
45011,6886,19,Personajes: sagrados
26361,6887,2,Personaje colectivo
26362,6887,5,Género femenino
26363,6887,15,Escena: simple
80654,6888,8,Edad: adulto
80655,6888,9,Edad: anciano
80656,6888,15,Escena: simple
80657,6888,4,Género masculino
80658,6888,2,Personaje colectivo
80659,6888,3,Personaje individual
80660,6888,17,Personajes: sagrados y profanos
78487,6889,7,Edad: adolescencia-juventud
78488,6889,8,Edad: adulto
78489,6889,9,Edad: anciano
78490,6889,15,Escena: simple
78491,6889,4,Género masculino
78492,6889,3,Personaje individual
78493,6889,19,Personajes: sagrados
57378,6890,8,Edad: adulto
57379,6890,9,Edad: anciano
57380,6890,16,Escena: compuesta
57381,6890,5,Género femenino
57382,6890,4,Género masculino
57383,6890,2,Personaje colectivo
57384,6890,11,Personaje: contacto corporal
57385,6890,10,Personaje: desnudo parcial / total
57386,6890,19,Personajes: sagrados
74292,6891,8,Edad: adulto
74293,6891,15,Escena: simple
74294,6891,4,Género masculino
74295,6891,3,Personaje individual
74296,6891,17,Personajes: sagrados y profanos
8933,6892,2,Personaje colectivo
8934,6892,15,Escena: simple
8935,6892,17,Personajes: sagrados y profanos
69342,6893,8,Edad: adulto
69343,6893,5,Género femenino
69344,6893,3,Personaje individual
69345,6893,19,Personajes: sagrados
85377,6894,8,Edad: adulto
85378,6894,15,Escena: simple
85379,6894,5,Género femenino
85380,6894,3,Personaje individual
85381,6894,19,Personajes: sagrados
4089,6895,2,Personaje colectivo
4090,6895,4,Género masculino
4091,6895,5,Género femenino
4092,6895,6,Edad: niñez
4093,6895,8,Edad: adulto
4094,6895,16,Escena: compuesta
4095,6895,17,Personajes: sagrados y profanos
45706,6895,9,Edad: anciano
45707,6895,12,Presencia: niños
83066,6896,8,Edad: adulto
83067,6896,6,Edad: niñez
83068,6896,15,Escena: simple
83069,6896,14,Género masculino/femenino
83070,6896,2,Personaje colectivo
83071,6896,19,Personajes: sagrados
83072,6896,12,Presencia: niños
39863,6897,2,Personaje colectivo
39864,6897,4,Género masculino
39865,6897,5,Género femenino
39866,6897,6,Edad: niñez
39867,6897,8,Edad: adulto
39868,6897,11,Personaje: contacto corporal
39869,6897,12,Presencia: niños
39870,6897,15,Escena: simple
39871,6897,17,Personajes: sagrados y profanos
5268,6898,3,Personaje individual
5269,6898,7,Edad: adolescencia-juventud
5270,6898,15,Escena: simple
5271,6898,19,Personajes: sagrados
4412,6899,3,Personaje individual
4413,6899,15,Escena: simple
4414,6899,19,Personajes: sagrados
8936,6900,3,Personaje individual
8937,6900,7,Edad: adolescencia-juventud
8938,6900,15,Escena: simple
8939,6900,19,Personajes: sagrados
7707,6901,3,Personaje individual
7708,6901,7,Edad: adolescencia-juventud
7709,6901,15,Escena: simple
7710,6901,19,Personajes: sagrados
19810,6902,2,Personaje colectivo
19811,6902,6,Edad: niñez
19812,6902,8,Edad: adulto
19813,6902,9,Edad: anciano
19814,6902,10,Personaje: desnudo parcial / total
19815,6902,13,Presencia: animales
19816,6902,14,Género masculino/femenino
19817,6902,15,Escena: simple
19818,6902,19,Personajes: sagrados
94167,6903,8,Edad: adulto
94168,6903,6,Edad: niñez
94169,6903,16,Escena: compuesta
94170,6903,5,Género femenino
94171,6903,4,Género masculino
94172,6903,2,Personaje colectivo
94173,6903,19,Personajes: sagrados
94174,6903,12,Presencia: niños
52927,6905,9,Edad: anciano
52928,6905,6,Edad: niñez
52929,6905,15,Escena: simple
52930,6905,14,Género masculino/femenino
52931,6905,2,Personaje colectivo
52932,6905,10,Personaje: desnudo parcial / total
52933,6905,17,Personajes: sagrados y profanos
52934,6905,13,Presencia: animales
52935,6905,12,Presencia: niños
45012,6906,2,Personaje colectivo
45013,6906,4,Género masculino
45014,6906,8,Edad: adulto
45015,6906,12,Presencia: niños
45016,6906,16,Escena: compuesta
45017,6906,17,Personajes: sagrados y profanos
45018,6907,2,Personaje colectivo
45019,6907,4,Género masculino
45020,6907,8,Edad: adulto
45021,6907,16,Escena: compuesta
45022,6907,19,Personajes: sagrados
82564,6908,8,Edad: adulto
82565,6908,15,Escena: simple
82566,6908,14,Género masculino/femenino
82567,6908,2,Personaje colectivo
82568,6908,10,Personaje: desnudo parcial / total
82569,6908,17,Personajes: sagrados y profanos
82570,6908,13,Presencia: animales
82571,6908,12,Presencia: niños
86262,6909,8,Edad: adulto
86263,6909,16,Escena: compuesta
86264,6909,4,Género masculino
86265,6909,3,Personaje individual
86266,6909,19,Personajes: sagrados
8940,6910,2,Personaje colectivo
8941,6910,11,Personaje: contacto corporal
8942,6910,15,Escena: simple
8943,6910,17,Personajes: sagrados y profanos
74297,6911,8,Edad: adulto
74298,6911,9,Edad: anciano
74299,6911,15,Escena: simple
74300,6911,4,Género masculino
74301,6911,10,Personaje: desnudo parcial / total
74302,6911,3,Personaje individual
74303,6911,19,Personajes: sagrados
6713,6916,2,Personaje colectivo
6714,6916,3,Personaje individual
6715,6916,4,Género masculino
6716,6916,8,Edad: adulto
6717,6916,16,Escena: compuesta
6718,6916,17,Personajes: sagrados y profanos
46317,6916,5,Género femenino
9576,6917,1,Imagen dentro de la imagen
9577,6917,13,Presencia: animales
9578,6917,16,Escena: compuesta
9579,6917,18,Personajes: profanos
6725,6918,2,Personaje colectivo
6726,6918,8,Edad: adulto
6727,6918,16,Escena: compuesta
6728,6918,17,Personajes: sagrados y profanos
46325,6918,4,Género masculino
46326,6918,5,Género femenino
34495,6919,2,Personaje colectivo
34496,6919,4,Género masculino
34497,6919,8,Edad: adulto
34498,6919,16,Escena: compuesta
34499,6919,17,Personajes: sagrados y profanos
34500,6920,2,Personaje colectivo
34501,6920,4,Género masculino
34502,6920,5,Género femenino
34503,6920,8,Edad: adulto
34504,6920,16,Escena: compuesta
34505,6920,17,Personajes: sagrados y profanos
34516,6921,2,Personaje colectivo
34517,6921,4,Género masculino
34518,6921,5,Género femenino
34519,6921,8,Edad: adulto
34520,6921,16,Escena: compuesta
34521,6922,2,Personaje colectivo
34522,6922,4,Género masculino
34523,6922,8,Edad: adulto
34524,6922,16,Escena: compuesta
34525,6922,17,Personajes: sagrados y profanos
34526,6923,2,Personaje colectivo
34527,6923,4,Género masculino
34528,6923,8,Edad: adulto
34529,6923,16,Escena: compuesta
34531,6923,19,Personajes: sagrados
34532,6927,2,Personaje colectivo
34533,6927,4,Género masculino
34534,6927,5,Género femenino
34535,6927,8,Edad: adulto
34536,6927,16,Escena: compuesta
34537,6927,17,Personajes: sagrados y profanos
34556,6928,2,Personaje colectivo
34557,6928,4,Género masculino
34558,6928,8,Edad: adulto
34559,6928,9,Edad: anciano
34560,6928,16,Escena: compuesta
34561,6928,17,Personajes: sagrados y profanos
34567,6929,2,Personaje colectivo
34568,6929,4,Género masculino
34569,6929,8,Edad: adulto
34570,6929,16,Escena: compuesta
34571,6929,17,Personajes: sagrados y profanos
34596,6930,2,Personaje colectivo
34597,6930,4,Género masculino
34598,6930,8,Edad: adulto
34599,6930,16,Escena: compuesta
34600,6930,17,Personajes: sagrados y profanos
34601,6931,2,Personaje colectivo
34602,6931,4,Género masculino
34603,6931,8,Edad: adulto
34604,6931,9,Edad: anciano
34605,6931,16,Escena: compuesta
34606,6931,19,Personajes: sagrados
34577,6932,2,Personaje colectivo
34578,6932,4,Género masculino
34579,6932,8,Edad: adulto
34580,6932,9,Edad: anciano
34581,6932,10,Personaje: desnudo parcial / total
34582,6932,16,Escena: compuesta
34583,6932,19,Personajes: sagrados
34584,6933,2,Personaje colectivo
34585,6933,4,Género masculino
34586,6933,5,Género femenino
34587,6933,8,Edad: adulto
34588,6933,9,Edad: anciano
34589,6933,16,Escena: compuesta
34590,6933,19,Personajes: sagrados
34591,6934,2,Personaje colectivo
34592,6934,4,Género masculino
34593,6934,8,Edad: adulto
34594,6934,16,Escena: compuesta
34595,6934,17,Personajes: sagrados y profanos
34607,6935,2,Personaje colectivo
34608,6935,4,Género masculino
34609,6935,5,Género femenino
